pedido_id;vendedor;categoria;produto;status_pedido;quantidade;valor_unitario;prazo_entrega_dias
15316;Thiago Santos;Esportes;Garrafa Térmica;Entregue;4;85.47;7
15317;Diego Fernandes;Eletrônicos;Caixa de Som Bluetooth;Entregue;1;215.3;7
15318;Priscila Teixeira;Casa e Decoração;Cafeteira Elétrica;Entregue;3;177.27;6
15319;Aline Ferreira;Eletrônicos;Notebook;Entregue;3;4037.79;11
15320;Rafael Oliveira;Casa e Decoração;Porta-Retratos;Entregue;4;58.19;13
15321;Amanda Silva;Brinquedos;Pista de Carrinhos;Em trânsito;5;95.3;10
15322;Juliana Martins;Esportes;Raquete de Beach Tennis;Cancelado;5;297.18;6
15323;Claudia Ramos;Eletrônicos;Smartphone;Em trânsito;3;1892.81;14
15324;Fernanda Costa;Brinquedos;Pista de Carrinhos;Entregue;3;216.99;8
15325;Vanessa Sousa;Esportes;Bicicleta Ergométrica;Entregue;4;1850.6;10
15326;Rafael Oliveira;Eletrônicos;Smartwatch;Entregue;3;921.26;10
15327;Ana Lima;Casa e Decoração;Espelho de Parede;Entregue;1;273.83;9
15328;Vanessa Sousa;Eletrônicos;Smartphone;Entregue;4;1789.5;4
15329;Patrícia Rocha;Casa e Decoração;Difusor de Aromas;Entregue;1;62.75;10
15330;Paulo Nascimento;Brinquedos;Pista de Carrinhos;Em trânsito;1;156.38;4
15331;Sérgio Machado;Esportes;Kettlebell;Em trânsito;5;315.38;5
15332;Bruno Alves;Esportes;Bola de Futebol;Em trânsito;5;135.27;3
15333;Diego Fernandes;Eletrônicos;Caixa de Som Bluetooth;Entregue;5;392.58;4
15334;Ana Lima;Eletrônicos;Mouse Sem Fio;Entregue;4;121.41;9
15335;Bruno Alves;Casa e Decoração;Quadro Decorativo;Em trânsito;1;78.73;14
15336;Rafael Oliveira;Brinquedos;LEGO Clássico;Entregue;4;225.22;10
15337;Ana Lima;Eletrônicos;Smartwatch;Em trânsito;4;985.67;15
15338;Patrícia Rocha;Brinquedos;LEGO Clássico;Entregue;4;474.17;5
15339;Thiago Santos;Brinquedos;Jogo de Tabuleiro;Cancelado;3;115.15;2
15340;Ana Lima;Esportes;Garrafa Térmica;Em trânsito;3;97.38;7
15341;Ana Lima;Brinquedos;Massinha de Modelar;Cancelado;2;30.57;7
15342;Carlos Souza;Eletrônicos;Caixa de Som Bluetooth;Entregue;1;129.95;14
15343;Roberto Cardoso;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;618.4;7
15344;Diego Fernandes;Esportes;Bicicleta Ergométrica;Entregue;3;2460.28;7
15345;Claudia Ramos;Casa e Decoração;Quadro Decorativo;Cancelado;5;173.66;5
15346;Rafael Oliveira;Eletrônicos;Smartphone;Em trânsito;3;2052.82;11
15347;Rafael Oliveira;Esportes;Bola de Futebol;Entregue;3;72.59;6
15348;Rafael Oliveira;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;478.89;4
15349;Juliana Martins;Brinquedos;LEGO Clássico;Em trânsito;3;157.33;2
15350;Bruno Alves;Casa e Decoração;Jogo de Cama;Entregue;3;149.76;17
15351;Bruno Alves;Casa e Decoração;Espelho de Parede;Entregue;3;336.54;6
15352;Rafael Oliveira;Esportes;Garrafa Térmica;Cancelado;5;87.8;8
15353;Bianca Carvalho;Casa e Decoração;Porta-Retratos;Entregue;1;47.12;14
15354;Natália Barbosa;Brinquedos;Patins;Entregue;4;176.04;6
15355;Ana Lima;Eletrônicos;Smartphone;Cancelado;4;2144.55;8
15356;Marcelo Monteiro;Eletrônicos;Smartphone;Entregue;3;1349.51;7
15357;Patrícia Rocha;Eletrônicos;Smartphone;Entregue;5;2437.76;5
15358;Thiago Santos;Brinquedos;Patins;Em trânsito;4;194.98;2
15359;Letícia Moreira;Casa e Decoração;Jogo de Panelas;Em trânsito;5;391.77;10
15360;Juliana Martins;Esportes;Bicicleta Ergométrica;Cancelado;3;1542.06;12
15361;Bruno Alves;Brinquedos;Carrinho de Controle Remoto;Em trânsito;2;335.41;8
15362;Bruno Alves;Eletrônicos;Smartwatch;Entregue;4;736.45;5
15363;Rafael Oliveira;Eletrônicos;Smart TV;Em trânsito;3;2046.92;14
15364;Lucas Ribeiro;Eletrônicos;Tablet;Cancelado;5;1383.51;6
15365;Flávia Azevedo;Esportes;Bicicleta Ergométrica;Em trânsito;3;908.86;12
15366;Rafael Oliveira;Eletrônicos;Fone Bluetooth;Entregue;5;157.43;14
15367;Rafael Oliveira;Esportes;Bermuda Esportiva;Cancelado;2;108.07;2
15368;Willian Duarte;Casa e Decoração;Porta-Retratos;Entregue;1;21.53;9
15369;Carlos Souza;Brinquedos;Kit de Ciências;Entregue;5;235.05;10
15370;Fernanda Costa;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;570.87;8
15371;Camila Pereira;Esportes;Tênis de Corrida;Cancelado;1;241.6;8
15372;Fernanda Costa;Eletrônicos;Tablet;Entregue;1;1637.74;11
15373;Carlos Souza;Esportes;Bola de Futebol;Em trânsito;4;81.51;11
15374;Rafael Oliveira;Brinquedos;Carrinho de Controle Remoto;Em trânsito;4;341.18;10
15375;Leandro Reis;Brinquedos;Pista de Carrinhos;Entregue;1;97.35;10
15376;Rodrigo Batista;Eletrônicos;Caixa de Som Bluetooth;Cancelado;1;213.48;11
15377;Patrícia Rocha;Eletrônicos;Tablet;Entregue;1;1263.83;8
15378;Vinícius Lopes;Eletrônicos;SSD Externo;Em trânsito;4;617.82;8
15379;Ana Lima;Esportes;Luva de Boxe;Em trânsito;2;119.28;5
15380;Lucas Ribeiro;Esportes;Mochila de Hidratação;Entregue;4;107.18;10
15381;Aline Ferreira;Esportes;Bola de Futebol;Em trânsito;2;109.1;11
15382;Carlos Souza;Esportes;Bicicleta Ergométrica;Em trânsito;5;2376.4;9
15383;Roberto Cardoso;Eletrônicos;SSD Externo;Entregue;5;375.46;12
15384;Diego Fernandes;Casa e Decoração;Jogo de Panelas;Entregue;4;452.25;10
15385;Fernanda Costa;Casa e Decoração;Jogo de Panelas;Em trânsito;3;309.94;6
15386;Diego Fernandes;Esportes;Mochila de Hidratação;Entregue;3;95.79;3
15387;Lucas Ribeiro;Eletrônicos;SSD Externo;Entregue;3;577.74;9
15388;Sérgio Machado;Esportes;Bicicleta Ergométrica;Entregue;3;861.72;3
15389;Rafael Oliveira;Esportes;Halteres;Entregue;3;104.22;7
15390;Thiago Santos;Casa e Decoração;Luminária de Mesa;Entregue;2;192.03;16
15391;Ana Lima;Casa e Decoração;Espelho de Parede;Entregue;3;248.38;6
15392;Sérgio Machado;Eletrônicos;Mouse Sem Fio;Entregue;4;181.06;7
15393;Patrícia Rocha;Brinquedos;Kit de Ciências;Entregue;4;170.86;5
15394;Fernanda Costa;Brinquedos;Pista de Carrinhos;Entregue;4;217.26;8
15395;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Em trânsito;3;2050.1;9
15396;Ana Lima;Casa e Decoração;Cafeteira Elétrica;Entregue;4;295.44;6
15397;Flávia Azevedo;Esportes;Tênis de Corrida;Entregue;3;374.13;4
15398;Bruno Alves;Esportes;Luva de Boxe;Entregue;2;197.84;6
15399;Patrícia Rocha;Eletrônicos;Smart TV;Entregue;3;2084.99;11
15400;Flávia Azevedo;Eletrônicos;Smartwatch;Cancelado;4;485.03;4
15401;Willian Duarte;Eletrônicos;Smartwatch;Em trânsito;1;719.02;8
15402;Mariana Correia;Esportes;Bicicleta Ergométrica;Entregue;1;922.07;7
15403;Ana Lima;Eletrônicos;SSD Externo;Em trânsito;3;618.79;10
15404;Patrícia Rocha;Esportes;Bicicleta Ergométrica;Em trânsito;4;810.27;10
15405;Letícia Moreira;Casa e Decoração;Jogo de Panelas;Entregue;3;230.72;8
15406;Carlos Souza;Casa e Decoração;Tapete Sala;Entregue;2;103.86;7
15407;Ana Lima;Esportes;Corda de Pular;Entregue;3;27.43;12
15408;Bruno Alves;Eletrônicos;Fone Bluetooth;Entregue;2;260.02;4
15409;Rafael Oliveira;Casa e Decoração;Espelho de Parede;Entregue;2;294.95;8
15410;Camila Pereira;Esportes;Bola de Futebol;Em trânsito;2;87.02;4
15411;Gustavo Pinto;Esportes;Bola de Futebol;Entregue;4;116.97;8
15412;Fernanda Costa;Brinquedos;Violão Infantil;Em trânsito;5;233.53;3
15413;Juliana Martins;Brinquedos;Telescópio Infantil;Em trânsito;3;389.7;10
15414;Bruno Alves;Esportes;Bola de Futebol;Em trânsito;4;145.92;11
15415;Tatiane Cunha;Casa e Decoração;Luminária de Mesa;Entregue;5;105.58;9
15416;Renato Cavalcante;Casa e Decoração;Jogo de Cama;Entregue;4;105.15;18
15417;Simone Castro;Eletrônicos;Smart TV;Entregue;4;3277.74;7
15418;Danilo Campos;Casa e Decoração;Tapete Sala;Em trânsito;1;343.66;13
15419;Diego Fernandes;Eletrônicos;Teclado Mecânico;Em trânsito;4;291.05;13
15420;Priscila Teixeira;Brinquedos;Carrinho de Controle Remoto;Entregue;2;152.02;3
15421;Carlos Souza;Esportes;Corda de Pular;Em trânsito;2;24.84;9
15422;Camila Pereira;Esportes;Bola de Futebol;Entregue;3;139.43;2
15423;Vinícius Lopes;Eletrônicos;Smartwatch;Entregue;5;731.75;6
15424;Ana Lima;Eletrônicos;Tablet;Entregue;1;1553.19;4
15425;Ana Lima;Esportes;Corda de Pular;Em trânsito;5;36.01;4
15426;Priscila Teixeira;Eletrônicos;Webcam;Entregue;5;222.66;4
15427;Roberto Cardoso;Brinquedos;Kit de Ciências;Em trânsito;5;125.43;7
15428;Anderson Cruz;Eletrônicos;Carregador Portátil;Entregue;3;57.1;13
15429;Rafael Oliveira;Eletrônicos;Teclado Mecânico;Em trânsito;5;346.57;8
15430;Willian Duarte;Brinquedos;Quebra-Cabeça 1000 peças;Em trânsito;1;69.59;3
15431;Rodrigo Batista;Eletrônicos;Smartphone;Entregue;4;2107.5;9
15432;Carlos Souza;Eletrônicos;Fone Bluetooth;Entregue;4;150.96;7
15433;Carlos Souza;Esportes;Corda de Pular;Entregue;2;21.41;12
15434;Fernanda Costa;Eletrônicos;Fone Bluetooth;Em trânsito;3;299.7;10
15435;Patrícia Rocha;Brinquedos;Pista de Carrinhos;Entregue;2;188.55;7
15436;Patrícia Rocha;Eletrônicos;Tablet;Em trânsito;5;1537.33;5
15437;Ana Lima;Esportes;Mochila de Hidratação;Em trânsito;1;243.77;5
15438;Anderson Cruz;Esportes;Bicicleta Ergométrica;Entregue;4;872.29;2
15439;Juliana Martins;Brinquedos;LEGO Clássico;Entregue;1;250.82;9
15440;Flávia Azevedo;Brinquedos;Violão Infantil;Em trânsito;4;371.6;2
15441;Priscila Teixeira;Esportes;Corda de Pular;Em trânsito;5;25.34;3
15442;Larissa Nunes;Eletrônicos;Smartphone;Entregue;5;1976.2;8
15443;Rafael Oliveira;Eletrônicos;Fone Bluetooth;Entregue;4;314.61;9
15444;Diego Fernandes;Esportes;Halteres;Entregue;5;71.76;10
15445;Willian Duarte;Eletrônicos;Notebook;Em trânsito;5;4858.56;13
15446;Sérgio Machado;Eletrônicos;Smart TV;Entregue;1;1703.68;6
15447;Fernanda Costa;Esportes;Kettlebell;Entregue;1;345.42;9
15448;Ana Lima;Eletrônicos;Notebook;Entregue;2;5292.53;6
15449;Anderson Cruz;Brinquedos;Patins;Entregue;2;101.89;2
15450;Vanessa Sousa;Esportes;Bicicleta Ergométrica;Entregue;4;2236.38;2
15451;Felipe Gomes;Esportes;Kettlebell;Em trânsito;2;101.71;6
15452;Larissa Nunes;Brinquedos;Boneca Articulada;Em trânsito;3;114.15;9
15453;Ana Lima;Brinquedos;Patins;Em trânsito;5;204.12;4
15454;Tatiane Cunha;Eletrônicos;Notebook;Entregue;4;3422.8;4
15455;Letícia Moreira;Esportes;Bicicleta Ergométrica;Entregue;2;2395.78;5
15456;Juliana Martins;Eletrônicos;Fone Bluetooth;Cancelado;4;124.93;5
15457;Camila Pereira;Casa e Decoração;Porta-Retratos;Entregue;1;33.02;10
15458;Lucas Ribeiro;Brinquedos;Pista de Carrinhos;Entregue;3;196.17;7
15459;Juliana Martins;Eletrônicos;Caixa de Som Bluetooth;Entregue;1;170.11;9
15460;Fernanda Costa;Casa e Decoração;Jogo de Cama;Entregue;5;154.99;4
15461;Rodrigo Batista;Eletrônicos;Notebook;Entregue;5;4082.99;7
15462;Larissa Nunes;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;513.25;10
15463;Felipe Gomes;Esportes;Kettlebell;Em trânsito;3;309.71;12
15464;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Em trânsito;3;1901.15;7
15465;Roberto Cardoso;Brinquedos;Pelúcia;Entregue;4;61.86;2
15466;Aline Ferreira;Casa e Decoração;Espelho de Parede;Em trânsito;4;224.4;4
15467;Marcelo Monteiro;Casa e Decoração;Espelho de Parede;Em trânsito;4;146.8;6
15468;Rodrigo Batista;Brinquedos;Patins;Em trânsito;2;274.87;10
15469;Juliana Martins;Eletrônicos;Smartphone;Entregue;2;1638.3;15
15470;Juliana Martins;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;486.38;11
15471;Vinícius Lopes;Eletrônicos;Smartphone;Entregue;1;1437.64;3
15472;Natália Barbosa;Eletrônicos;Notebook;Em trânsito;2;5192.97;6
15473;Rafael Oliveira;Esportes;Bicicleta Ergométrica;Entregue;4;1114.51;4
15474;Fábio Araújo;Esportes;Tapete de Yoga;Entregue;5;44.81;8
15475;Carlos Souza;Casa e Decoração;Fritadeira Air Fryer;Entregue;4;437.16;10
15476;Letícia Moreira;Eletrônicos;Teclado Mecânico;Entregue;1;190.73;11
15477;Ana Lima;Eletrônicos;Smart TV;Entregue;1;1841.54;4
15478;Patrícia Rocha;Casa e Decoração;Quadro Decorativo;Em trânsito;5;117.23;12
15479;Flávia Azevedo;Esportes;Tênis de Corrida;Entregue;3;385.53;3
15480;Juliana Martins;Brinquedos;Violão Infantil;Entregue;5;315.77;10
15481;Henrique Dias;Eletrônicos;Notebook;Entregue;1;4413.65;15
15482;Sabrina Melo;Esportes;Bicicleta Ergométrica;Em trânsito;4;1501.22;5
15483;Bruno Alves;Casa e Decoração;Jogo de Panelas;Em trânsito;4;378.63;14
15484;Fernanda Costa;Brinquedos;Kit de Ciências;Em trânsito;4;148.95;5
15485;Vinícius Lopes;Esportes;Bicicleta Ergométrica;Entregue;1;1108.6;2
15486;Diego Fernandes;Eletrônicos;Smart TV;Em trânsito;5;2767.15;9
15487;Vinícius Lopes;Esportes;Kettlebell;Entregue;1;347.57;7
15488;Rafael Oliveira;Casa e Decoração;Fritadeira Air Fryer;Entregue;2;510.72;8
15489;Vanessa Sousa;Eletrônicos;Carregador Portátil;Entregue;4;86.53;7
15490;Henrique Dias;Eletrônicos;Notebook;Entregue;5;4592.59;10
15491;Rodrigo Batista;Eletrônicos;Notebook;Entregue;2;4144.61;14
15492;Roberto Cardoso;Brinquedos;Boneca Articulada;Em trânsito;5;183.55;9
15493;Rafael Oliveira;Casa e Decoração;Quadro Decorativo;Entregue;3;168.76;6
15494;Bruno Alves;Esportes;Tênis de Corrida;Entregue;5;410.2;10
15495;Natália Barbosa;Brinquedos;Kit de Ciências;Entregue;1;219.05;10
15496;Sérgio Machado;Eletrônicos;Webcam;Entregue;1;151.51;4
15497;Aline Ferreira;Eletrônicos;Notebook;Cancelado;2;2979.07;4
15498;Diego Fernandes;Eletrônicos;Smart TV;Entregue;5;2025.97;8
15499;Patrícia Rocha;Esportes;Tênis de Corrida;Entregue;4;585.49;12
15500;Thiago Santos;Eletrônicos;Smartwatch;Em trânsito;4;665.2;14
15501;Carlos Souza;Eletrônicos;SSD Externo;Cancelado;1;258.74;9
15502;Gustavo Pinto;Brinquedos;Kit de Ciências;Cancelado;3;141.29;10
15503;Sérgio Machado;Esportes;Bicicleta Ergométrica;Entregue;1;1607.5;2
15504;Leandro Reis;Eletrônicos;Tablet;Em trânsito;1;1548.53;9
15505;Diego Fernandes;Eletrônicos;Notebook;Entregue;4;4045.07;13
15506;Rafael Oliveira;Eletrônicos;Smartphone;Entregue;2;1435.03;11
15507;Bruno Alves;Eletrônicos;Mouse Sem Fio;Entregue;5;171.32;13
15508;Fernanda Costa;Eletrônicos;Notebook;Em trânsito;1;4027.71;8
15509;Willian Duarte;Esportes;Kettlebell;Em trânsito;3;246.15;8
15510;Rafael Oliveira;Eletrônicos;SSD Externo;Entregue;1;224.25;13
15511;Flávia Azevedo;Casa e Decoração;Difusor de Aromas;Entregue;3;135.11;7
15512;Natália Barbosa;Casa e Decoração;Difusor de Aromas;Cancelado;1;89.78;17
15513;Diego Fernandes;Brinquedos;Pista de Carrinhos;Em trânsito;2;219.28;3
15514;Tatiane Cunha;Eletrônicos;Tablet;Entregue;3;1320.15;15
15515;Patrícia Rocha;Casa e Decoração;Quadro Decorativo;Em trânsito;1;75.78;11
15516;Larissa Nunes;Esportes;Kettlebell;Cancelado;3;178.89;8
15517;Natália Barbosa;Eletrônicos;Smart TV;Entregue;5;1993.55;6
15518;Flávia Azevedo;Eletrônicos;Notebook;Entregue;3;4538.4;4
15519;Camila Pereira;Casa e Decoração;Jogo de Cama;Entregue;5;106.47;4
15520;Renato Cavalcante;Eletrônicos;Mouse Sem Fio;Em trânsito;5;127.31;4
15521;Patrícia Rocha;Brinquedos;Patins;Entregue;5;239.61;6
15522;Bianca Carvalho;Casa e Decoração;Quadro Decorativo;Entregue;3;113.29;18
15523;Juliana Martins;Eletrônicos;Caixa de Som Bluetooth;Entregue;3;226.92;6
15524;Camila Pereira;Eletrônicos;Tablet;Entregue;3;1845.56;8
15525;Alexandre Lacerda;Eletrônicos;Smartphone;Entregue;3;1815.18;7
15526;Aline Ferreira;Eletrônicos;Tablet;Entregue;2;995.13;13
15527;Flávia Azevedo;Eletrônicos;Tablet;Entregue;3;1830.35;14
15528;Roberto Cardoso;Casa e Decoração;Jogo de Cama;Em trânsito;1;140.52;3
15529;Aline Ferreira;Brinquedos;Boneca Articulada;Entregue;1;145.1;10
15530;Rodrigo Batista;Esportes;Mochila de Hidratação;Entregue;3;182.16;8
15531;Anderson Cruz;Eletrônicos;Notebook;Entregue;5;3099.98;3
15532;Bruno Alves;Eletrônicos;SSD Externo;Entregue;3;264.79;7
15533;Rafael Oliveira;Casa e Decoração;Jogo de Panelas;Em trânsito;3;341.39;10
15534;Juliana Martins;Eletrônicos;Teclado Mecânico;Entregue;2;243.27;13
15535;Patrícia Rocha;Casa e Decoração;Jogo de Panelas;Entregue;4;627.41;18
15536;Amanda Silva;Eletrônicos;Smartphone;Entregue;4;1411.54;8
15537;Larissa Nunes;Eletrônicos;Smart TV;Em trânsito;3;3003.98;4
15538;Ana Lima;Casa e Decoração;Cafeteira Elétrica;Em trânsito;4;432.2;13
15539;Fernanda Costa;Eletrônicos;Notebook;Em trânsito;1;3485.11;6
15540;Tatiane Cunha;Esportes;Kettlebell;Entregue;1;104.52;11
15541;Juliana Martins;Esportes;Corda de Pular;Entregue;4;42.18;2
15542;Rafael Oliveira;Casa e Decoração;Espelho de Parede;Entregue;2;254.38;13
15543;Flávia Azevedo;Casa e Decoração;Organizador de Gavetas;Entregue;3;87.17;14
15544;Rafael Oliveira;Esportes;Kettlebell;Entregue;2;329.5;10
15545;Carlos Souza;Eletrônicos;SSD Externo;Entregue;2;411.17;11
15546;Bruno Alves;Eletrônicos;Notebook;Cancelado;2;3870.17;12
15547;Débora Vieira;Brinquedos;Violão Infantil;Entregue;2;308.1;8
15548;Simone Castro;Casa e Decoração;Jogo de Panelas;Entregue;5;247.24;11
15549;Cristiane Tavares;Eletrônicos;Smartphone;Entregue;4;2274.0;10
15550;Fábio Araújo;Brinquedos;Carrinho de Controle Remoto;Entregue;5;260.84;10
15551;Ana Lima;Casa e Decoração;Espelho de Parede;Entregue;1;285.51;9
15552;Rafael Oliveira;Eletrônicos;Notebook;Em trânsito;2;4856.77;4
15553;Rodrigo Batista;Esportes;Raquete de Beach Tennis;Entregue;3;379.39;10
15554;Patrícia Rocha;Eletrônicos;Smart TV;Entregue;2;2900.31;4
15555;Larissa Nunes;Eletrônicos;Fone Bluetooth;Entregue;4;175.23;8
15556;Lucas Ribeiro;Eletrônicos;Smartphone;Entregue;2;2288.48;8
15557;Débora Vieira;Casa e Decoração;Fritadeira Air Fryer;Entregue;1;744.96;17
15558;Marcelo Monteiro;Casa e Decoração;Tapete Sala;Entregue;3;134.63;11
15559;Claudia Ramos;Casa e Decoração;Jogo de Cama;Entregue;4;126.38;9
15560;Larissa Nunes;Esportes;Tênis de Corrida;Cancelado;2;459.54;6
15561;Diego Fernandes;Eletrônicos;Fone Bluetooth;Cancelado;1;325.22;7
15562;Juliana Martins;Casa e Decoração;Organizador de Gavetas;Entregue;5;48.96;4
15563;Fábio Araújo;Esportes;Luva de Boxe;Entregue;4;180.87;7
15564;Vanessa Sousa;Casa e Decoração;Jogo de Panelas;Entregue;1;453.54;12
15565;Ana Lima;Eletrônicos;Smart TV;Em trânsito;3;2115.28;5
15566;Paulo Nascimento;Casa e Decoração;Cafeteira Elétrica;Entregue;3;484.78;3
15567;Bruno Alves;Casa e Decoração;Porta-Retratos;Cancelado;3;42.89;18
15568;Camila Pereira;Brinquedos;Boneca Articulada;Entregue;5;152.84;6
15569;Flávia Azevedo;Casa e Decoração;Cafeteira Elétrica;Entregue;4;423.49;14
15570;Ana Lima;Esportes;Raquete de Beach Tennis;Cancelado;5;135.94;3
15571;Marcelo Monteiro;Esportes;Mochila de Hidratação;Entregue;1;243.64;4
15572;Patrícia Rocha;Eletrônicos;Notebook;Entregue;1;3445.25;13
15573;Diego Fernandes;Eletrônicos;Notebook;Entregue;2;3445.33;3
15574;Bruno Alves;Esportes;Kettlebell;Em trânsito;3;181.65;12
15575;Tatiane Cunha;Eletrônicos;Smartphone;Entregue;3;1512.74;12
15576;Ana Lima;Eletrônicos;SSD Externo;Cancelado;3;629.51;4
15577;Carlos Souza;Eletrônicos;Smart TV;Entregue;2;1879.03;5
15578;Juliana Martins;Eletrônicos;Smartphone;Entregue;2;1968.26;8
15579;Aline Ferreira;Casa e Decoração;Tapete Sala;Entregue;4;357.16;12
15580;Bruno Alves;Eletrônicos;Smartwatch;Entregue;1;749.86;3
15581;Priscila Teixeira;Brinquedos;LEGO Clássico;Em trânsito;5;490.25;10
15582;Larissa Nunes;Eletrônicos;Smartwatch;Entregue;2;686.83;4
15583;Débora Vieira;Esportes;Mochila de Hidratação;Entregue;5;220.42;8
15584;Juliana Martins;Casa e Decoração;Jogo de Panelas;Entregue;1;226.89;9
15585;Anderson Cruz;Esportes;Bola de Futebol;Entregue;1;60.04;3
15586;Patrícia Rocha;Esportes;Bola de Futebol;Entregue;3;176.27;11
15587;Henrique Dias;Brinquedos;Pelúcia;Entregue;2;90.22;5
15588;Priscila Teixeira;Esportes;Luva de Boxe;Em trânsito;4;188.35;5
15589;Rafael Oliveira;Brinquedos;Pelúcia;Em trânsito;2;51.0;9
15590;Ana Lima;Eletrônicos;Notebook;Entregue;5;4611.09;5
15591;Bruno Alves;Esportes;Tênis de Corrida;Entregue;3;536.07;9
15592;Ana Lima;Brinquedos;Quebra-Cabeça 1000 peças;Entregue;1;120.49;5
15593;Diego Fernandes;Esportes;Bicicleta Ergométrica;Entregue;5;1346.25;5
15594;Bruno Alves;Eletrônicos;SSD Externo;Cancelado;1;456.26;15
15595;Diego Fernandes;Brinquedos;Carrinho de Controle Remoto;Em trânsito;5;106.73;5
15596;Tatiane Cunha;Brinquedos;LEGO Clássico;Em trânsito;1;496.36;4
15597;Patrícia Rocha;Casa e Decoração;Espelho de Parede;Entregue;3;326.75;8
15598;Fernanda Costa;Esportes;Bicicleta Ergométrica;Entregue;3;1675.26;3
15599;Fernanda Costa;Esportes;Halteres;Entregue;3;161.8;5
15600;Tatiane Cunha;Eletrônicos;Smartwatch;Em trânsito;4;845.1;9
15601;Patrícia Rocha;Esportes;Bermuda Esportiva;Entregue;4;109.83;12
15602;Matheus Borges;Casa e Decoração;Tapete Sala;Entregue;2;220.02;5
15603;Sabrina Melo;Casa e Decoração;Conjunto de Toalhas;Em trânsito;1;120.2;13
15604;Fernanda Costa;Esportes;Bicicleta Ergométrica;Entregue;1;2063.06;9
15605;Camila Pereira;Eletrônicos;Smartwatch;Entregue;2;834.84;3
15606;Isabela Mendes;Eletrônicos;Teclado Mecânico;Entregue;5;320.14;10
15607;Carlos Souza;Eletrônicos;Smartphone;Entregue;2;2227.75;13
15608;Bruno Alves;Casa e Decoração;Jogo de Panelas;Entregue;4;305.31;7
15609;Fernanda Costa;Eletrônicos;Notebook;Em trânsito;3;5218.62;8
15610;Amanda Silva;Brinquedos;LEGO Clássico;Entregue;4;195.14;3
15611;Vinícius Lopes;Esportes;Corda de Pular;Entregue;3;27.2;6
15612;Ana Lima;Eletrônicos;Smart TV;Entregue;5;2036.4;10
15613;Rafael Oliveira;Eletrônicos;Webcam;Entregue;3;162.2;9
15614;Renato Cavalcante;Esportes;Bicicleta Ergométrica;Cancelado;5;2217.61;2
